review_id,business_id,stars,date,text_clean
qHU0E4AMN9kTGAgfVZQSGQ,PGDRRyplRKHAixBZSBLseA,5.0,2017-10-24 21:01:03,"My business, my parents, my ex-husband, my son and myself have accounts with this credit union. We have been with them for about 4 years and have been quite satisfied. With this many accounts and this many people there have been some errors however we go directly to the branch to have them corrected"
EWmkTBDTjOQpckZtyMudIQ,oqP1oQEycpp4J6u5YebRoQ,1.0,2018-07-26 14:21:11,"After numerous visits here, we really wanted to like this place but each time there has been a number of issues, many repeating. No matter the time of day, it seems to get pretty rowdy and my friends and I have had drinks spilled on us on multiple occasions. Almost every time I have been here with m"
Ira2eu1GBLZhSF3U89lhNA,UUOOjXAyk7dBpwTtKCnwyg,5.0,2011-11-29 22:39:37,Let me start by saying that the food here is by far the best Mexican I have had in St Pete.  It's nothing fancy and very small but if your looking for some good food and a beer this is the place to go to. Weekend nights do get a little hectic so I would recommend going on a weekday night or during t
2-gsHxBhcJ8ISR3ExmZ88w,oThWInL6gUCt2d98fSIAfA,5.0,2016-06-23 00:30:29,"Wings Wings and more Wings!  Chatham Tap is my favorite place to get wings in the Indianapolis area.  They are meaty, the sauce is great, and I usually always have to take some home for the next day.  I went with a fairly large group and got to sample different things on the menu.  I highly recommen"
8N3IPLBJ5MH74NKfU-yayw,1Pxg1AMf0rEn9QF__ZYoWw,4.0,2016-03-07 05:25:32,Very tasty sushi and very reasonably priced. Service was quick. 1 specific suggestions for improvement: menu photos  Authentic flavor and ultra healthy
5JjukJUjOScwDBcFRmUYag,1bJxvwuMTyXmQGu90WLPhA,5.0,2017-03-15 02:23:08,"First time tonight. We enjoyed our evening with a great server, Alison. She knew we had not been here before and helped us through everything. Most of all we spent a lot of time catching up with old friends, and we never felt hurried.  The food was great, and we tried everything from steaks to meat "
nxaau-glIc1QSYHHN1dbiA,Up0a_4ZYoU5tTN6HXq59Lw,4.0,2016-08-25 14:59:32,I have been going to this dive bar for years. Jonny's has a great happy hour everyday and it's very laid back. The food is always on point though. You may think that a dive like this wouldn't have the best options but you are wrong my friend. They make all of their dough from scratch and their naked
P6Kbftcn5GwvIo2xQyXFBg,UX3eq0WsVva-cqlVrzyzFg,5.0,2013-12-28 22:22:19,"Yummy food,  they will veganize things for you as well. The servers are friendly and the restaurant is spacious and has a bar and a stage area. We have had our work Holiday party here for the past couple years, both parties turned out great. The guacamole is awesome!"
lqEa3ctJXMfAlA6RPiGrPA,dERS4qwl9v-Gwft-Ug8APA,4.0,2011-06-29 14:38:42,West Ave. Grill- Its a happy place in Jenkintown with a lot of locals eating outside under umbrellas with their dogs at their feet and kids on their lap.  Inside their is a large and small area with a bar to eat and look past the parking lot to nicer part of Jenkintown town square.  The wait staff i
Tk9jatdQqzbiZd3e_HcZoA,oQ5CPRt0R3AzFvcjNOqB1w,5.0,2017-01-02 05:09:44,"First time visit the other day, amazing!!!! Best hot chicken anywhere!!! Will def be a must stop every time we come to Nashville!!!"
ttN6B9kanqlxOK-CbU3BLg,DNkz1z53dS2CUUWI1Skg2g,5.0,2014-06-11 17:42:45,This was hands down the best tuna melt I have ever had. Very clean! This was also the best service I have ever had at a cafe. Awesome service and really on top of things. It's crazy because it is inside the grocery store! They should expand this cafe without the store attached!!! It would be amazing
A5RRp6HJOmoUKMfQFe0UNg,jLaPtjlLfRSaoBWIcHcSQg,5.0,2017-09-09 06:06:05,Finally there is a place in Stl to eat sautéed seafood in  plastic bag! The sauce is a big plus. Good service.
E-yGr1OhsUBxNeUVLDVouA,kgMEBZG6rjkGeFzPaIM4MQ,1.0,2012-05-28 22:52:18,"I know I shouldn't expect much but everything I asked for that was on the drive thru menu was not available. I was actually afraid of what I was going to get once I did get it. I saw the movie ""waiting"".  Word of advice stay clear of this arch. Just so you know I was only trying to order a beverage "
O-mQDmlUSDBURgiSTn75eg,SIoCIxjn4jLt2O-4DajWJw,3.0,2011-04-23 14:00:35,"This place has a few good things going for it:   1. REALLY good gravy fries...seriously, if you haven't had them yet - you haven't lived 2. The staff here is friendly and entertaining! Don't let it alarm you if a waitress and a member of the kitchen staff randomly have a lover's quarrel...its all pa"
4xWhGHrlX_F-lr0-JhyFTw,YgMZm_alGFUeQO4hz9X9VA,4.0,2016-12-04 12:17:15,My wife and I stoped in for a couple of glasses of wine in the bar area.  It was a nice festive atmosphere.  Santa and Mrs. Clause even made a brief appearance.  The service was a little slow but we were ok with it because we wanted to take our time anyway.  We had a good time and the ambience is ni
3JPkxBo5HZBqsEfkNALKhg,Wd9JBLjCCh5yTF0vPAxCAA,4.0,2012-02-01 21:42:46,"We found ourselves in South Tucson needing a good meal from somewhere other than the kitchens of the chain hotels surrounding the airport.  Thank you Yelpers for delivering another great place!  A reconverted 1960's era A & W chain fast food stand [I can detect those old bone shards still!], we enjo"
Ssfv4gZ_xynqi8ipfzAs3Q,cx2fwY66_xTNFo0p2EEC4g,4.0,2011-09-26 15:58:02,"I recently went here with the hubby and a friend and we got the vegetable pakora to start- which was like veggies and hushpuppies all in one- YUM! Then we each got an entree: chicken tikki masala, lamb roganjosh, and lamb vindaloo. Each dish was superb, authentic, and exactly what it should be. The "
VQw3NHNQrJoxKpv-7Z8W2g,VcTddMHnMZeKibhRFWuqVw,5.0,2009-05-23 12:21:25,"Howard's the man for all things VW.  It can take a few weeks to make an appointment, but he's thorough, reliable, knowledgeable and efficient."
QYulveDJFu7Qnl7EQKjG0w,jQBPO3rYkNwIaOdQS5ktgQ,5.0,2018-02-11 05:52:56,Best desserts ever! Dark and sinister is AMAZING. Really anything with that uses the chocolate ice cream is my favorite.
gnEmBGyBs7DOtIXGmJQdKQ,GBTPC53ZrG1ZBY3DT8Mbcw,4.0,2015-08-19 18:35:37,"Great oyster happy hours that go on from 5-7pm! My boyfriend and I shared a dozen oysters and a glass of champagne. Our tab was $24 with tip. Great value! I hear they have the best to-go cups in town, and we totally missed out on that. The staff were very nice and attentive. We almost felt too casua"
o0RrxYEdVcKZtYKAEJCUNA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,2016-01-04 18:36:01,"If you want to eat at Prep & Pastry on the weekends, go right when it opens or before it closes. There is always a long wait because of how busy it gets - but the wait is always worth it. The food there is absolutely amazing. I go there often and love the green eggs & ham, bloody marys, and mimosas!"
BSX4AOxPmMXTrgaqJJwt-w,GaktVVj3HWX0sVMlCXCWZw,4.0,2017-06-27 23:30:38,Great variety of coffees and teas. My current favorite is the iced dirty chai. The staff is very nice and acknowledges your existence without making a person feel rushed. Table sizes for everyone! They also feature local artists art to purchase. I enjoy the vibe.
I7XGtAW-KkzVDvtCvXAY0g,jsUzVBGEIoer6l_fxbad2A,1.0,2014-03-15 02:46:41,"The worker was awesome; this is a review for the company.  The price paid isn't in alignment to the service provided, it is just expensive. The worker is still paid hourly, which motivates him/her to work the hours. I believe it is a better way to hire someone off craigslist and pay them to do a ser"
wXcsMgO27jDlr_8xuhn-pQ,ruFtZKwlJASx5BTk1dh5AQ,5.0,2010-03-14 05:14:25,The new Bacon-Bleu cheeseburger is excellent! Probably one of the best fast food burgers I've had in a while! Dave Thomas would be proud!
srw8FcuizFYyHRWnLsYVOQ,sr-5EY6bmp4jINhea06MjA,3.0,2016-06-11 21:09:53,"Have only been once a couple of months ago, so maybe this was a one-off experience...Ordered a piece of carrot cake, which tasted fine. Certainly not the best I've ever had but good enough. The to go packaging was a bit overkill just for that one slice of cake, as was the $10 price tag. That being s"
aQrkqLr6ualAe94-YwYXiQ,tQ6VNQ9ezkxRE4bvu9WShQ,5.0,2015-01-04 01:11:28,Excellent tasting food and great service. Best burgers and pulled pork we have had in reno/sparks area.  It will now be our new spot
iuwbcokeZwBNOnU1F3DI-w,9V0LMtO1riRw9-pUuG4NFg,5.0,2017-05-13 17:25:23,"The Smoked Salmon Frittata came with the smoked salmon, egg, potato, red bell peppers, goat cheese, horseradish -dil crema & fresh fruit. And it was as good as it sounded   A very good mod dat brunch, dinner, and private dining spot."
AoK4JBbc8_4H8sMGyInY_w,qDkbudGRfmJvf7trQZea4g,5.0,2014-05-26 01:25:27,"Dinner for 9 was just fantastic. We celebrated a 70th birthday and received first class treatment all the way.  Sure it was very expensive but our steaks and entrees were outstanding. Great service, great food and great ambiance."
lu5_R05VXvKpHCIH_bPolw,8gV3YUl8uqHnA-wZ3UZ5Dg,4.0,2017-10-24 20:39:17,The food is amazing! Fried pickles and the smash fries are so good!! The customer service was horrible though.
NElfLcKdeTwS86PTPEkWjw,EDjEVzmoQVHzboFqC-M6Ew,2.0,2016-01-30 04:38:48,"I heard a number of good things about this place ,but I was very disappointed. Parking is terrible which isn't a huge deal but be prepared to spend a few minutes looking for a parking spot. We ordered 5 tacos total and it took about 30 minutes to get them. It seemed a little ridiculous for a few tac"
oyPscvzbdr9Cs2Q4fJlPCw,5kZtETKu37RuwHATrB4a5g,2.0,2014-01-17 17:38:39,"The gym part of City Fitness is better than most, good equipment, clean, variety, it's a nice gym. I find the rates reasonable and have been a member since they opened and will continue to be a member. So, for the rating I give the gym at CF a 3.5 star, I give MBSC a 1.5 star for an overall 2.5 star"
cp12LEo_c7SNbpscnbYjfA,qONvIS94nZhXYm-jccXyuw,3.0,2018-03-15 20:12:40,"Four stars for price.  I drive truck, so I've eaten bbq all over America. This place is better than most, but it's certainly not 4 star worthy. I'd say the food is more like 2.5 star.  The cheeseburger was quite large and the meat was tasty. (Be advised: if you don't stop them they'll automatically "
k5foen6qbRssONseGEc0aw,VeqkfRUzZAKlQer3npXPdQ,4.0,2016-07-03 21:20:01,"This is a nice Indian buffet with a pretty wide selection.  There is nothing that will make you say ""wow"", but many good Indian dishes for a very reasonable price.  Would return again."
kaig0jLD975wUkXCHwSsnw,G0xz3kyRhRi6oZl7KfR0pA,1.0,2017-05-13 14:32:45,Staff member wouldn't let us use guest pass on our first time there. He said our only option was to buy at least a one day pass for $15/person. LOL. Went to Retro fitness for free trial; better equipment and environment:)
ly8zfN5hp4s57_MfL6sOEA,geUiM_VTRmUz6dViO7E-jg,5.0,2017-07-18 22:48:44,"I'm picky when it comes to pizza, and Brixx is a win every time! I love that their menu incorporates gluten-free options and perfectly sized lunch options. The wrap around bar also makes it the perfect stop to unwind after work, but arrive early, their patio fills up quickly!"
FNvdUOSG54IXzTXTYT6F9Q,1lXdhiMNyUxtBlEAeRYCvQ,5.0,2018-01-21 16:52:55,"I've been a few times and I haven't been disappointed yet. Its for meat eaters, vegetarians, and vegans. It's nice to have a healthy place to go to."
UVyf-nDeSNrpJsDpbHJZGg,3pCdFDNxXEKCW0Y_r77Qpg,5.0,2012-12-04 22:35:11,the best frozen yogurt i have found in the central bucks area (at the time of the initial review).  everyone is super friendly and the flavors are good.  but i have since found another location that is a rival.  :-0
lNioGFDOBciKxNd2ScWz7w,k2SEley3DZTGb2RpnYr7Rw,5.0,2016-02-11 23:11:50,"Simply put .. Awesome . Surrounded by lakes , the apartment complex has very peaceful environment . The staff of the leasing office are very helpful and friendly. I had very nice experience staying here and would recommend the apartment to anyone who is looking for peaceful  stay in St. Petersburg,F"
LyvpeUzOTmdPcg0VreiNIQ,JLixvCikc5JYGcnvaqHoJg,5.0,2015-09-09 18:49:01,"You must stop here while in NOLA.  It's a small place, but you feel like you just stepped into a bar during prohibition. While we were there, there was an amazing Jazz band. There is also a small room off to the side where you can sit on a coach and sip your cocktail.  The Vieux Carre was excellent "
kyjaqazHasxVAweZG2xxPw,P8QLcGZZOPgl9w_3ARBKiQ,2.0,2015-03-05 01:59:10,"So we've been wanting to try the sushiritos since they opened up a location closer to us and we finally tried it last Friday.   I got the slammin' salmon and my wife got the crunch. I'd say they both definitely had fresh ingredients, and definitely tasted fresh, but I think the balance of flavors wa"
YsO0W7CJVDwDyD4rLJXT2w,kQANkgj6vHc1xCmxfNBNjA,4.0,2017-06-17 19:41:34,"I definitely preferred the pizza from nabruzzi, but Enzo's is still a good take out option in the area. I recommend their meatball sub and garlic knots. The meatballs taste homemade and of good quality. We'll continue to get food from here, but I do wish they would still offer the pizzas they had wh"
cQfnW8ICklfTjsZg7a7Wwg,2er_V-oAd7IbQ5YTY56r7A,5.0,2016-07-03 20:14:37,Stopped for a very healthy burger while visiting Philly after performing a nearby Prince tribute show; discovered one of the greatest burger places on planet earth! Thank you Alya & company at Bareburger!!  (-:   Andrew von Gregor  Pro Session & Touring Guitarist  Los Angeles
mO5ORZk4nlKLtMI0PHMHtw,NeY1bH6IKJxnn4YAixibsQ,3.0,2016-09-30 20:34:26,I've only eaten at Cosi when I travel. I've eaten at this location a few times. I like their flatbreads and salads.  There bbq chicken Flatbread is good. It's a pretty good portion size too.
REBUkv1sD96KNEc9-GmtgA,dJUXONEvGDoxM3EPTzfY7g,2.0,2017-12-29 17:09:35,"This place has went down hill to me. At first, when it was just the owner at the one store on linbergh, the food was amazing. It seems since he started branching out, the service and food has not been up to par. I think they lost my service."
Ci4-cJGw2rSEawQKaL0oTw,kimOwpoIWzJJx7NHTAj74Q,1.0,2011-10-28 03:48:39,Hated this place I went in to try an egg roll and get a sushi roll and both were bad the egg was horrible and the sushi was chewy so I wasnt surprised that I was the only one there
jHQiGVYdbT-9lQJmSg5rWQ,2myVMP_l-9f9JIZewm19Cg,3.0,2011-10-28 02:09:13,"Great place to stay if you want to be on Bourbon street.  The staff is really hospitable and didn't fail me on food choices.  The room is nice and big.  However, I stayed in room 263 and thought it was perfect because it was not a room that faced Conti.  I was wrong because it was closer to the vend"
2sS7PKfT06YeX-KJkgC-gQ,eS5KCIrpEB1Bp-uU1JJYyw,2.0,2016-04-11 22:59:53,"Went to ocharleys on a Sunday afternoon, it wasn't too busy but I guess our server was overwhelmed. He forgot our bread and butter. Forgot my fries multiple times, I was halfway done with my sandwich when my fries finally arrived. We got my son Sprite refilled at the bar after waiting so long for ou"
uQgLKU8M6k5O809xc97EyQ,GBTPC53ZrG1ZBY3DT8Mbcw,1.0,2014-10-11 23:43:09,"this place SUCKS. Terrible service and overpriced mediocre food. This is my second time with the same results. I gave them the benefit of the doubt -perhaps having an off night the first time I went, but it was the exact same the second time around. Nothing innovative. They churn tables out and coul"
ssHxl6hukWdxl3CMgs4zyQ,2dlQX5sP9X6Dlm1MmNOlSw,5.0,2016-02-23 19:45:23,Is there a 12-step program to help manage a Reanimator Coffee problem? If so please share.
Ug7X5xfd3YsnZwniqZ2HkQ,qs9d6iGos9UO4BzhVmJ9UA,5.0,2017-07-08 18:57:48,"They just opened today and WOW! Aren't we lucky to now have 2 meaderies within a mile or two of each other.  Mead is a type of fermented honey beverage. The ABV (alcohol percent) is generally 10-14% so more along the lines of wine than beer there.   We tried Goober Vitis (peanut butter and jelly), S"
qBJlgEwSLoW1WYFc7qOONw,qot32tHVWZpiJibLTwQGyw,4.0,2011-07-28 11:59:39,"I eat at Pina's or take-out about once a month. My favorites includes their dinner specials, cheesesteaks, calzones, and seafood dishes. The shrimp scampi appetizer (sans linguini) and steamed clams are excellent  inexpensive. Service is always flawless. For casual dining this place is very good."
3EW04QGhYTskWEzKDewhoA,z680Aylt8wN2KAeFM1hy-A,5.0,2012-04-28 17:46:46,Great place to watch footy.  I was visiting town for work and needed a place to watch my blues take on barfalona and came across Chatham.  It was a Tuesday so they had $4 Guiness and Black and Tans. Had their fish and chips which was new experience for me. Never had fish that was so soft after being
cbYsdDN5bomxCXCNnMps6g,my0bmPD5dgDFE1ia__LNlw,5.0,2018-08-23 22:28:46,This is the place we have been searching for! My friend and I have tried several nail salons in Tampa and nobody could do designs and stuff like how we wanted so we found this place on Instagram and we will never go anywhere else again! We drive almost an hour to get here but it is so worth it! I ha
ac8npV9fJuZ0eCUwZZ7Muw,3rgOVhF4xTn9obQ5tIe0AA,5.0,2017-04-07 22:12:18,I can't say enough about Belinda and Jerry! They were so helpful and kind. I am a travel nurse and was leaving my car in Boise for the winter. I came in on a snowy December evening and Balinda reassured me that she would stay and wait for me and Jerry even drove me to my storage shed and helped me w
XcH0DTa6rc6OBm5kNci3BA,tkFXSTpI-JmDgzhPU8ZsVA,5.0,2018-01-09 22:21:22,"Unique  is very professional and, based on my experience, operates with the utmost of integrity. Responsive, transparent, honest are a few words that come to mind .  There technicians were efficient, clean and pleasant. Their pricing was extremely fair. I can state all of this with the highest degre"
oVSmMGam9q_oh2XMNjDCcw,1NCUTTp6rIyXpwUDVv9qOA,5.0,2014-11-12 17:51:40,"This is our go-to takeout place. It has great food and exceptionally fast service. I live at 2601 Parkway and they deliver right to the door of my condo which many delivery places don't do. Their staff is friendly, make great pizza, and generally run such a business as best you can."
UzY0Z5Mb-ynGtwdAjCygAQ,jmwasbZfgj3honf79qKsnA,5.0,2018-03-15 20:36:09,"Top notch street tacos, great service and hand made horchata made this a top notch stop"
-cHtqHUY02Wq3GfA-WQ2tg,eaV07HGOcyb27XobHVl8LQ,2.0,2017-01-27 20:42:36,"I went in for a mani and pedi. My student was a nice person and we chatted. However it took 3 hours and my hands just look terrible. The feet are fine and feel great. Hands, just terrible. No one came and checked in if the work was done properly. I'm fine that it takes longer, they are there to lear"
pvM11aNlL7Di1m4Ce8Vc1Q,dpwkz52tHB2MCPv53I2aRA,5.0,2017-03-03 23:50:03,"Very nice, quiet and dark restaurant. Chinese and sushi offered. Had szechuan chicken, hot and sour soup, and steamed rice. Hubbie had the prime rib and shrimp hot pot. Just the right amount of food. Didn't have to take any home. Service was excellent."
gciXwamF0DoYp7WFqwl1vA,4UtvsfTmnEuvQTwPcNq71Q,5.0,2011-01-08 23:18:31,"Frank is a great dentist and a very nice guy. He has a gentle manner, takes a sincere interest in his patients and in general is a top quality dentist and person. If you are in the market for a dentist he is an excellent choice. I've gone to him for years and know many others who have as well."
yEs51XOFi4dmEfBAkCAFPQ,JOvNunKJlWhwJRwLmUR9ZA,4.0,2016-09-06 04:30:22,This was a nice spot with sidewalk lounge seating. Even had a DJ outside Friday night. There was a walk up bar outside too. The decor inside was pretty sweet. We tried a few appetizers and they were both good! It is located in a trendy waterfront area.
_zfr4ImlsKPKO7NClwlDvA,skJ1w8B5YusIibyxH4ohxQ,5.0,2014-10-11 04:56:46,"Our office went today for Friday's happy hour special.  Such a great deal, and it wasn't packed.  Didn't expect it, but the food and drinks on their specials-amazing!  Usually the happy hour offerings wouldn't be. Definitely try the pork sliders and the beignets for dessert.  Really fun time and gre"
lkdzFSsG-W1v7pP3nFMrGQ,USekrAG0-4tJUs9V2gBBOQ,5.0,2016-10-14 01:12:42,"Stopped in tonight for a light bite to eat. I was so impressed! Great service, great fresh, fresh food and beautiful atmosphere- we sat outside in the warm October evening air.  Lisa was a great host, explaining the menu and checked in with us frequently - we ended up chatting with her quite a bit a"
DJYMt0yId5Xm_ntDDSlCcQ,J1O2KJ57jnAZlsdaNQCyCQ,5.0,2010-03-13 04:20:17,"I've been to Lush in Arizona, S.F., San Jose and Maui. The one in New Orleans is My favorite one. I love how you can smell a Lush store from a block away. :) I've been to this one a few times, Always on Halloween. Always a fun time :)"
8YLmnA2LuDj_XqEkc_GnzQ,tYCok-NtWvg8_k7woeB83w,5.0,2017-08-07 23:48:51,"Love love love this place for HH n dinner is good too! Its ok for brunch, not as great as what people praise it to be. The Asian Nachos are the dish to get for HH. Its an entree itself! The other HH dishes are great too. The creme brulee is amazing as with their other desserts. The blueberry mojito "
B94MdZHqZrfbefh5puju_w,5TVWytR2oNbSKYgfxypuBw,5.0,2013-08-03 14:48:54,"Delicious top shelf pastries. I am outraged at the poor ratings. If you're looking for cheapness over flavor then go to Panera. Service has always been exceedingly pleasent when I go, and I am an obnoxious needy customer. We are so excited to have them make macaroons for our wedding."
Hvw1Hxmla7phoWVpyxBCHQ,u7_3L1NBWgxhBM_B-cmmnA,2.0,2014-11-12 18:28:06,I could be craving pizza and be walking by and STILL not go in again. I will say the ingredients are definitely fresh and service was great however the pizza is just plain not good. The crust is so thin that the pizza is cold within a few minutes and it was just a little floppy and bland. I wanted t
FEcORupb9Fep465-KFUKcw,7clCBgNbd-x2Wj96lZ6Mjw,3.0,2012-12-04 02:39:09,"Love the tap room, but I can't seem to get the hours of business right.  My first visit was a kinda a let down.  I had heard that bier was the place to go for great beers in Indianapolis, but I only found 2 that I liked and only 1 was memorable.  However, bier rotates their taps weekly and does not "
o8Amz_DLuluPmF6HD9Lesg,g5ogvPhw3PSobtaZFkdEXg,4.0,2012-04-28 13:09:12,"Beautifully sweet ending to a sweet trip to NOLA with the girls. We stumbled upon this after a delicous savory lunch nearby at Cochon (review to follow). Sweet Confections is on Magazine St, around corner from the art gallery strip on Julia St.   We had a sampling of cupcake (chocolate with mocha fi"
zQ-WQotzv7NtuKxfMfpDKQ,ONKvCIc4eIXG3nutUAFe3w,2.0,2013-09-04 01:30:09,Pulled pork sandwich was Delicious .. BUT! The lucky bun (Asian fusion style ) burger . Was a disappointment for the sole purpose of them using a frozen beef patty :/  the bread was good .. The toppings and sauces were great .. But just killed the flavors with a processed frozen beef patty .. If use
z9s96krlSZRoN0XKzCVbAA,8hgo446H2HoYlZocEi1SJw,5.0,2013-01-27 18:29:40,"This is a great place to bring the kids to. They can have juice, a slice of cake, and homemade popsicles. They think it is a tea party. I have tried everything once and my favorites are the homemade doughnuts filled with read bean, the popsicles, the patbingsu, and even the good ol' coffee cream and"
8mdUFkIoMxInUUOz_Z_jiw,F1xE--Gb4rNFAwHkNkV31A,5.0,2017-05-26 02:08:27,"Always awesome!  Best crust ever and super Fresh ingredients and nice staff.  Lots of yummy toppings that aren't offered at other pizza places.   Great salads too! Patio area is a cool place to kick back,have a beer or glass of wine and savor the best pizza in town."
Hl1Br1bfe4L1LsS-zTI0wA,WoI4kF2nFFu2Nl8mhFQOcQ,5.0,2016-07-25 08:31:31,I love this gas station. I work at a hotel on the beach and send guests here just about every day. Also it's the only one on Clearwater Beach that's open 27/7
WgOgzilNuRmJn4rlGvBdmg,L-YdO_NODKXXT3bkS0nUpg,5.0,2018-07-17 00:22:35,"Holy bat crap, this place is amazing. Go to place in St. Pete, anything on the menu was good. Food coma!"
V8dVnEHMdDNxCX6yFFam2Q,L7i_5DydYEKwPLfcDBRYDA,5.0,2017-05-13 14:09:53,"This Chipotle location was great! I wanted to thank Chipotle for recognizing teachers for Teacher Appreciation Week!  The line was very small and they served quickly as a pose to another location that had the line wrapped around the store!  Their food is always fresh, tasteful and fulfilling!  My go"
Y-FxkPJQiAkgC5-WummstA,pk7E-3G7Ij39h9HifNz0TA,4.0,2013-09-04 02:05:40,Standard Jimmy Johns fare: nothing especially good or bad about this one. Restaurant was very clean.
XMWg7adwVBKqIl_e_TTtuA,1_hDCN3iioFR3XnUr32ZtA,5.0,2014-06-28 03:00:56,"I Recently vacationed in St. Petersburg with my family. Dooners was definitely my favorite meal of the trip. Great food and incredibly helpful and friendly staff. Would definitely recommend to anyone, and wouldn't hesitate to go again."
BGZ3GtcXhtIEPIkyLVuKDQ,5RzJ2bjU8bLSaN5SuiUpYA,4.0,2016-01-17 16:45:19,"Very cool bar attached to the Alexander Hotel. Several vintage cocktails from pre-prohibition are on the menu. None cooler than ""The Elephant in the Room"" a bourbon cocktail which comes in its own decanter filled with cherrywood smoke. You decide how long to let it infuse. Lots of comfortable seatin"
lm7Q8pH26kqx1gbjCJ16ZQ,s1PNBO9o5jIgNd5YWUDLXQ,5.0,2016-02-23 21:31:39,"This hotel is a gem in the heart of Philadelphia.  It's a cozy, quaint, and charming property. The rooms are spacious, modern and gorgeous.  The decor is chic and attractive: big wooden desk, hardwood floors, couches and throw pillows: Looks more like a friend's apartment than a hotel.   Free breakf"
Lo2giVeSNDvatEAGZRikWQ,alUk6OwNhofyc90NDMDY-Q,5.0,2010-08-22 01:54:23,"Was taken here today by a Colombian friend who needed to satisfy a craving for something cheap and delicious. This place reminds me of Nanzhou, a Yelp favorite, because of the heaping helpings you get for next to nothing.   I got the oxtail soup (Sancocho) with extra rice and plantains to see how it"
HBCwI0ahXuni3x030HGKFA,-Or44IdY51Ukd618kikmtA,4.0,2016-07-25 06:28:49,My friends and I all got one of each that were available to try out. I love the many fun donut flavors they have there. The thing that stood out to me was their fried chicken. I got the chicken sandwich and it was SO GOOD. I highly recommend it.
Q3fPo_x6xKxafAzy1hFITg,IDtLPgUrqorrpqSLdfMhZQ,4.0,2018-07-17 00:20:41,Pricey ( a ham and cheese croissant was $5.50)  as with anywhere in Santa Barbra but very delicious. Cute space ( a bit hard to find ). The green eggs and ham  breakfast biscuit is to die for.  ($10 I think) The Santa Barbra tri tip sandwich was excellent! Cold brew coffee was good. Lots of good cho
xeVamiBZojLyf2sqE6faiA,bMIVLkX6-0U2NVPaVwt94A,3.0,2016-08-25 15:25:50,The food is delicious but the service has always been pretty slow if not bad which would be understandable if it was busy it's just usually it's not .
xnA_bGa4zJ7fLUPTOCT0-A,f82dhKNiUXsDVPMLqKYiIQ,4.0,2011-04-22 02:02:10,One of my most favorite Indian restaurants. Nothing fancy but absolutely delicious meals.  Never an issue being seated promptly. A casual dining experience awaits. Service is pleasant. Ambience a bit blahh but still enjoyable.  Now onto the real reason to come here... the FOOD: Naan is soft. Garlic 
bc9aVpeB0WyByVVTnmOCWQ,bbEXAEFr4RYHLlZ-HFssTA,5.0,2017-10-02 02:03:37,I can say this is the best burger of my life!  You sit outside and Goleta holester Ave is nothing special.   But the burger is the best
2fA_8TK24PULHnFz4CE_JA,gGyqnAlpFrka_qzpO7j4lQ,2.0,2009-05-19 19:12:28,"To the other reviewers  You are reviewing the god damn stadium, not that your a Philly fan, and OMG your team won the world series in 08.   -The food sucks, they do not have enough vendors, So if your enjoying the game, you pretty much have to get up to buy yourself a pretzel or soda.  -Point out th"
7PitOkjnZ8lW1fHMElKFFg,KZe5kpIHWVuJl6WgNYzceg,5.0,2017-02-09 07:21:21,"I cannot say enough how much I loved this place!! It has a great old school diner vibe. The workers there were so so nice. I had never had gumbo and they make it to order but they made us 2 little tasters, and I usually don't even like shrimp but I ate every last bite!!! We also had the grits, fried"
Zu3vjPngnrkqSW5XnMVVbA,liHzAMPn1e7F-cEI3SgbJQ,5.0,2013-03-18 17:35:26,"If you want stunning and unique pieces of jewelry, this is the place for it! The two marvelous owners, Ali and Albisia, are such sweet people. They create amazing jewelry that you really will have a hard time choosing from! I have a necklace, two bracelets, and a ring and am already hankering for mo"
D9Toy0Ve0j77tp2iHVW3HA,NeY1bH6IKJxnn4YAixibsQ,2.0,2014-04-19 19:45:40,"Good menu, solid ingredients, but these folks are not sandwich artists.  I had a Turkey and Brie Wrap one day and the Spinach Florentine Wrap the next.  Both ""wraps"" could have more fittingly been called ""crumples"" because that's how they were assembled.  While watching the sandwich line I kept thin"
M7AGmOpm0PzSdSmP8dA_3A,qjGS_7iaQDpbVhS6W8qkHQ,5.0,2016-01-17 06:11:00,This place is absolutely amazing. A cute little bakery and the employees are super attentive. I walked in and was bouncing around from one dessert to another deciding if I should make a purchase. The employee offered me a sample of the banana puddings - definitely try some! And you know how sometime
zgyMyUxdN_ZjUYTAZ9xq2A,8usO-H5uFTzlISfGZN8rSg,5.0,2016-01-17 16:59:21,"I visited the new Paoli location. BIG selection of tasty donuts. It's about time--the cardboard impostors found at Dunkin are so lame compared to these beauties. Salted Caramel, Bacon Maple, Lemon--now you're talking my language. Breakfast sandwiches, muffins, and bagels, oh my."
64Ck5J231VPTSXB4K_6GZw,cmkyXHQ1oqLTeLt5QjnQJQ,4.0,2017-04-08 00:08:47,"So our most recent visit earlier this month was very disappointing, however we received an email from the company's guest service, followed by a call from the Hermitage O'Charley's manager Chris who was very professional and apologetic about our experience and asked that we give his location another"
gIUerFG2uz_nJo4lpqKgJA,lkPAmyZDva5Bt4EaqzjS8g,5.0,2018-03-15 21:20:03,In love with my haircut! Very reasonable prices as well. This is my second time here. The first time the cut and style were amazing but the color was a little off from what I wanted but it still looked good. I will definitely continue to be a returning customer.
